valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE CORACAO C.V.A.P. LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FLUTUA CLINICA DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINED CLINICA DE NEFROLOGIA DE DIADEMA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DAVITA SERVICOS DE NEFROLOGIA GUARULHOS LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SCHETTINI SERVICOS DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA MEDICA DE NEFROLOGIA DE JUNDIAI LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ASSIS ASSIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CTN CLINICA DE NEFROLOGIA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FONOAUDIOPREV SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HEMOVITA BANCO DE SANGUE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MENEZES NUCLEO DE SAUDE ORAL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HNI CONSULTORIO DE ODONTOL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FREIRE SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UM UNIDADE MEDICA DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UNI MEDULA: TRANSPLANTE DE MEDULA OSSEA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO DE NEFROLOGIA DE SUZANO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,RADIOFAST SERVIÇOS DE RADIOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UROCENTER PRESTACAO DE SERVICOS MEDICOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,IDR INSTITUTO DE DOENCAS RENAIS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,AMIH SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE INTEGRACAO CORPO E MENTE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE PSICOLOGIA VIVER E CONVIVER LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,IMON INSTITUTO MORATENSE DE NEFROLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO INTEGRADO DE SAUDE LTDA ME,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SONRIE PRESTACAO DE SERVICOS ODONTOL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,AMPLA VISAO CLINICA DE ORTOPTICA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,VIVA ODONTO SERVICOS DE ODONTOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO ALPHA DE ANALISES CLINICAS LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO DE ESPEC ODONT OD HARMONY LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DAVITA SERVICOS DE NEFROLOGIA CABO FRIO LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,RENALCLASS CLINICA DE NEFROLOGIA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INEDI INSTITUTO DE NEFROLOGIA E DIALISE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UNIDADE TRAUMATO ORTOPEDIA DE SANTOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PRECISION CENTRO DE DIAGNOSTICOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SANTA CLARA CENTRO DE DIAGNOSTICOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SONOLAYER CENTRO DE DIAGNOSTICOS LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE FISIOTERAPIA CORPO ATIVO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA TRICIS DE INTERVENCAO COMPORTAMENTAL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLIFI CLINICA FISIOTERAPICA DE JEQUIE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DAVITA SERVICOS DE NEFROLOGIA SANTOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ADAIR JOSE DE DORDI E CIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO MEDICO NEUROLOGICO DE LA VIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,EDUCARE CENTRO DE DESENV DA APRENDIZAGEM LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PSICORED CLINICA DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CETENE CENTRO DE TERAPIA NEFROLOGICA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,H MENDES CLINICA DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ALIVIAR CLINICA DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE SAUDE CORPO E EQUILIBRIO LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DAVITA BRASIL PARTICIPACOES E DE NEFROLOGIA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE DIAGNOSTICOS SANTA JOANA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INBOL INSTITUTO BRASILIENSE DE OLHOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SOM E LAB LTDA,rede credenciada,som ltda,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO DE ANALISES CLINICAS DOURADO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE PSICOLOGIA ORIGAMI LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ROSANGELA CURI CLINICA DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MULTICLINICA SERVICOS ODONTOL E DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UPC UNIDADE DE PEDIATRIA E CIRURGIA S C LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FISIOCORPUS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO DO RADIUM DE CAMPINAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,RT BH SERVICOS DE RADIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE ALERGIA SANTA PAULA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PREVENCOR CENTRO DE CARDIOLOGIA DIAG. LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UNIDADE OFTALMOLOGICA DE SANTANA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,AMOR DE GIULIA CLINICA MULTIDISCIPLINAR LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,BAHSTRO X CLINICA DE IMAGEM LTDA EPP,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO PAULISTA DE CANCEROLOGIA MOCA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PRO ORAL DE ASSISTENCIA ODONTOLOGICA SC LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FOUR CLINICA DE ESPECIALIDADES LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LAB DELIBERATO DE ANAL CLIN SC LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ROCHA & MAGDIEL CENTRO DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,EVANGELISTA E COELHO ADM E P DE S SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,BIOLAB LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ODONTUS SERVICOS DE ODONTOL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO INTEGRADO DE APOIO LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE PSICOLOGIA BRAMBILE S S LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,NUCLEO DE RADIOGRAFIA ODONTOLOGICA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,TOPCLIN SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO DE ANALISES CLINICAS SABIN LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,EXITO CLIN DE SAUDE INTEGR LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,NUCLEO DE ESTETICA E ODONTO PORTO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,KS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SORRINDO MAIS DE SAO GONCALO ODONTOL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MARIA DE FATIMA DE ALMEIDA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,AMELIA MARTA DE OLIVEIRA MURTA PEDROSA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HOSPITAL DE CLINICAS JARDIM HELENA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE REABILITACAO INTEGRADA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PRISCILA ROSANGELA DE OLIVEIRA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,FISIOCENTER CENTRO DE REABILITACAO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SERVICO DE ANATOMIA PATOLOGICA DE SANTOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO CRISTAAL DE ANALISES LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE FISIOTERAPIA FACA FISIO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORI LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CIM CENTRO DE INVESTIGACOES MAMARIAS S S LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLIN DE FISIOT FISIOLAGOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DAVITA SERVICOS DE NEFROLOGIA CUIABA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLASS CENTRO INTEGRADO DE REABILITACAO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SILVIA MARIA DE FREITAS SCHIVITARO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CAMP IMAGEM IMAGENS MEDICAS DE CAMPINAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTER BIOMEDICO DIAGNOSTICOS DE OSASCO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MARCO ANTONIO DE BARROS CIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CEC CENTRO DE ESPECIALIDADES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,REJANE MURAKI CLINICA DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HOSPITAL DAS CLINICAS DE JUSCELINO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLIN DE FISIOT OSTEOFISIO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CYANO CENTRO INTEGR DE SAUDE E ODONTOL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CEDIP CENTRO DIAGNOSTICO DE PE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ULTRACRON CENTRO DE DIAGNOSTICOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PROS NUTRIS PRESTACAO DE SERVICO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,VALDOS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ALMEIDA DE CARVALHO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INST DE HEMATOLOGIA HEMOTERAPIA DE BELEM LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SORRIA DE NOVO ITAJUBA LTDA ME,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO INTEGRADO DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,F A SILVA SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ICO INSTITUTO CLEAN DE ODONTOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CONSULTORIO ODONTOLOGICO JOAO DE DEUS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,C T S CENTRO DE TRANSFUSAO SANGUINEA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,H E INSTITUTO DE PATOLOGIA LTDA EPP,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CID CENTRO INTEGRADO DE DIAGNOSTICO SC LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CORPORACAO SOLUTIA DE SERVICOS ESPECIAL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,DENTAL-LIFE ODONTOLOGIA DE BARBACENA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE SAUDE FELIZMED LTDA ME,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,KJA INSTITUTO DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO DE ANALISES CLINICA HEMOLAB LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CASA DE SAUDE GRAJAU LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,OMEGHA SISTEMA DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ALEXANDRE LIMA DE MOURA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO BRASILEIRO DE UROLOGIA LTDA.,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,PIEDADE INST DE RADIO E IMAGINOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,WECARE CENTRO DE ASSIST E TERAP EM SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO LAWALL DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE MICROCIRURGIA E DIAGNOSTICO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ALLARA CLINICA DE PSICOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SERVICO SAO GABRIEL DE MEDICINA S/S LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,L X SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO ESPEC DE ENDODONTIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MUNDO DA CRIANCA CLINICA DE TERAPIAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA POMPEIA DE ORTOPEDIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,W S CLIN ODONTOL DE CAXIAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,VOXEL DIAG ODONTOL DE IMAGEM VITORIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MEDICINA HIPERBARICA DE SANTOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE DOENCAS OCULARES DE JUNDIAI LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,BIOLABOR LABORATORIO DE ANALISES CLINIC LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SERVICO DE ANESTESIOLOGIA DE JOINVILLE LTDA L,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LABORATORIO CLINICO SAO LUCAS DE ITAPEVA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CEMEFIS CLINICA DE ESPECIALIDADES LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA VOXEL DE IMAGEM EM ODONTOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,INSTITUTO DE HEMATOLOGIA DE GOIANIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CISE CENTRO INTEGRADO DE SAUDE E EDUCACAO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,WISLA ROXANE DE LIMA FERRARI LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,MARINA FERRAZ DE O PRYPESTSKY ODONTOLOG LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,ODONTO BARAO HOME DE MELO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CERE CENTRO DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SALIS CLINICA DE TERAPIAS INTEGRATIVAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HREABILITAR SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,KF CENTRO DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE PSICOLOGIA PARA TODOS OS TONS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CONSULTORIO DE ODONTOL XENOFONTE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SOOF SERVICO DE ORTOPEDIA E FISIOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE MEDICINA DE ARAUCARIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,SANIT SERVICOS DE ANESTESIA ITAJAI LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE FISIOTERAPIA GENTIL LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,HEMOCLINICA CLIN DE HEMATO E HEMOTERAPIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,WISE DOCTORS SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,JM CENTRO DE DIAGNOSTIKOS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,C.M.D. CENTRO MEDICO DE DIAGNOSTICO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO DE MEDICINA DIAGNOSTICA VIDA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO INTEGRADO DE DIAGNOSTICO LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CHB CENTRO HIPERBARICO DE BRASILIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CLINICA DE ALERGIA E IMUNOLOGIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CRISTIANA MOURA DE OLIVEIRA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,EQUIPE MEDICA DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,IVO DE ALBUQUERQUE CABRAL S/S LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,KPMF CENTRO DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,LD LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,UNIDADE PAULISTA DE MEDICINA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,VINCULO: SERVICOS DE SAUDE LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED LTDA - HAP DUQUE DE,rede propria,CENTRO CLINICO E ORTOPEDICO DE CEILANDIA LTDA,rede credenciada,ltda de,2
ULTRA SOM SERV MED - HAPC MUNDURUCUS,rede propria,SERMIG SERV RADIOLOGIA E ULTRA,rede credenciada,ultra serv,2
