valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
LABORATORIO B G M ANALISES CLINICAS LIMITADA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio analises clinicas,3
LABORATORIO DE ANALISES MEDICAS LABORMED LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises,3
LABORATORIO FLEMING ANALISES CLINICAS E CITOL,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio analises clinicas,3
LABOVIDA LABORATORIO DE ANALISE CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de clinicas,3
LOTUS CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
MEFISA CLINICA DE ESPECIALIDADE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
MULTIPSICO CLINICA DE PSICOLOGIA LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
NANACLIN NUCLEO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude,3
NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,CASA DE SAUDE SANTA RITA S A,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,PLENA SAUDE S.A.,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,PRO MULHER ASSITENCIA A SAUDE FEMININA S/C,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,HB SAUDE S/A,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,CASA DE SAUDE SANTA RITA S A,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,PLENA SAUDE S.A.,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,PRO MULHER ASSITENCIA A SAUDE FEMININA S/C,rede credenciada,saude s a,3
NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,HB SAUDE S/A,rede credenciada,saude s a,3
NOTRELIFE MOGI DAS CRUZES,rede propria,INST NEFRO DE MOGI DAS CRUZES,rede credenciada,mogi das cruzes,3
NOTRELIFE MOGI DAS CRUZES,rede propria,CENTRO ONCOLOGICO MOGI DAS CRUZES LTDA,rede credenciada,mogi das cruzes,3
NUCLEO CASE ADM RIO DE JANEIRO,rede propria,RIO DE JANEIRO MEDICINA LABORATORIAL LTDA,rede credenciada,rio de janeiro,3
NUCLEO CASE ADM RIO DE JANEIRO QUALIVIDA,rede propria,RIO DE JANEIRO MEDICINA LABORATORIAL LTDA,rede credenciada,rio de janeiro,3
NUCLEO CASE UNIDADE AVANÇADA SALVALUS,rede propria,UNIDADE AVANCADA SALVALUS ELE,rede credenciada,unidade avancada salvalus,3
NUCLEO CC MOGI DAS CRUZES,rede propria,INST NEFRO DE MOGI DAS CRUZES,rede credenciada,mogi das cruzes,3
NUCLEO CC MOGI DAS CRUZES,rede propria,CENTRO ONCOLOGICO MOGI DAS CRUZES LTDA,rede credenciada,mogi das cruzes,3
NUCLEO DE TERAPIA ARUJA,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA ARUJA,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA ARUJA,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA AUTNOMISTAS,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA AUTNOMISTAS,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA AUTNOMISTAS,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA BELÉM,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA BELÉM,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA BELÉM,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA CARRÃO,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA CARRÃO,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA CARRÃO,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA COTIA 02,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA COTIA 02,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA COTIA 02,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA FERRAZ,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA FERRAZ,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA FERRAZ,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA GUARULHOS,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA GUARULHOS,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA GUARULHOS,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA JUNDIAI,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA JUNDIAI,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA JUNDIAI,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MAUA,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MAUA,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MAUA,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 1,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 1,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 1,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 2,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 2,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA MOGI 2,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA NOVA ODESSA,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA NOVA ODESSA,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA NOVA ODESSA,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PAULO RIZZO,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PAULO RIZZO,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PAULO RIZZO,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PRESTES MAIA,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PRESTES MAIA,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA PRESTES MAIA,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SALVALUS,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SALVALUS,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SALVALUS,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTA CRUZ,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTA CRUZ,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTA CRUZ,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTANA,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTANA,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTANA,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,SOC PORTUGUESA DE BENEFICENCIA DE SANTO ANDRE,rede credenciada,de santo andre,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,DAVITA SERVICOS DE NEFROLOGIA SANTO ANDRE LTD,rede credenciada,de santo andre,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,CENTRO DE FRATURAS E ORTOPEDIA DE SANTO ANDRE,rede credenciada,de santo andre,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,VENDA DE SERVIÇO CLÍNICA AVANÇADA SANTO ANDRE,rede credenciada,de santo andre,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SANTO ANDRÉ,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO CAETANO,rede propria,APAE DE SAO CAETANO DO SUL,rede credenciada,de sao caetano,3
NUCLEO DE TERAPIA SÃO CAETANO,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO CAETANO,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO CAETANO,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,SANTA CASA DE MISERICORDIA SAO VICENTE DE PAU,rede credenciada,de sao vicente,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,CASA DE SAUDE E MATERNIDADE SAO VICENTE,rede credenciada,de sao vicente,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,HOSPITAL SAO VICENTE DE PAULO DE ABAETE,rede credenciada,de sao vicente,3
NUCLEO DE TERAPIA SÃO VICENTE,rede propria,CASA DE CARIDADE SAO VICENTE,rede credenciada,de sao vicente,3
NUCLEO DE TERAPIA SUZANO,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SUZANO,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA SUZANO,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA ZONA OESTE,rede propria,SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA ZONA OESTE,rede propria,NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,nucleo de terapia,3
NUCLEO DE TERAPIA ZONA OESTE,rede propria,NUCLEO DE TERAPIA VOLUNTARIOS,rede credenciada,nucleo de terapia,3
OPTIMAL CLINICA DE FONOAUDIOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ORTOFISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ORTOFIT INSTITUTO DE ORTOPEDIA FISIOTERAPIA E,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
PEQUENOS PASSOS CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
PGS MOGI DAS CRUZES,rede propria,INST NEFRO DE MOGI DAS CRUZES,rede credenciada,mogi das cruzes,3
PGS MOGI DAS CRUZES,rede propria,CENTRO ONCOLOGICO MOGI DAS CRUZES LTDA,rede credenciada,mogi das cruzes,3
PRO CORPORE INSTITUTO DE FISIOTERAPIA E ESTET,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
PRO SAUDE CLINICA DE PSICOLOGIA E BEM ESTAR L,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,saude de e,3
PSICO NOVA CLINICA E ESTUDOS EM PSICOLOGIA LT,rede credenciada,NOVA CLINICA E SAD ARARAS ARAR,rede propria,nova clinica e,3
PSICOCLIN CLINICA DE PSICOLOGIA GRS LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
PSICOVIDA CLINICA DE PSICOLOGIA LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
RAMOS CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
REDE CLINICA MED LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica med ltda,3
RIO DE JANEIRO MEDICINA LABORATORIAL LTDA,rede credenciada,QUALIVIDA RIO DE JANEIRO,rede propria,rio de janeiro,3
S.K. SERVICO DE PREVENCAO E DETECCAO DO CANCE,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de e do,3
S.P. FISIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
SAMPA - SERVICO DE ANESTESIA E MONITORIZACAO DO PARA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de e do,3
SEED CLINICA DE ESPECIALIDADES LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
SEGUIRE NUCLEO DE TERAPIA COMPORTAMENTAL LTDA,rede credenciada,NUCLEO DE TERAPIA REPUBLICA,rede propria,nucleo de terapia,3
SERVICO DE HEMOTERAPIA 9 DE JULHO LTDA.,rede credenciada,HAPCLINICA 9 DE JULHO,rede propria,de 9 julho,3
SIG PSICANALISE CLINICA DE SAUDE MENTAL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
SISTEMA DE SAUDE INTEGRADO DA AMAZONIA,rede credenciada,NOTRE DAME INTERMEDICA SISTEMA DE SAUDE SA,rede propria,sistema de saude,3
SK FISIOCLINICA CLIN DE FISIOTERAPIA E ORTOP,rede credenciada,CLIN E DIAG PRUDENTE DE MORAES,rede propria,clin de e,3
SOXYL CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
STIMULO CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
STIMULY NUCLEO DE TERAPIAS INTEGRADAS LTDA,rede credenciada,NUCLEO DE TERAPIAS NILTON LINS,rede propria,nucleo de terapias,3
STIMULY NUCLEO DE TERAPIAS INTEGRADAS LTDA,rede credenciada,NUCLEO DE TERAPIAS RIBEIRAO P,rede propria,nucleo de terapias,3
STIMULY NUCLEO DE TERAPIAS INTEGRADAS LTDA,rede credenciada,NUCLEO DE TERAPIAS AUTODROMO,rede propria,nucleo de terapias,3
TRALLI SALLES CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
TRIADE CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
UBARI ESPACO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude,3
UNIDADE AVANCADA SALVALUS,rede propria,UNIDADE AVANCADA SALVALUS ELE,rede credenciada,unidade avancada salvalus,3
UNIPSICO DE SAO PAULO COOPERATIVA DE SAUDE E,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de saude e,3
VIVAN E SOUTO CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
VOICE CLINICA DE FONOAUDIOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
BIOLABOR LABORATORIO DE ANALISES S C LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises,3
MATERNAL BABY CARE ASSIST MED LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,assist med ltda,3
CASA DE SAUDE PINHEIRO MACHADO LTDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,casa de saude,3
PGC POCOS DE CALDAS,rede propria,SANTA CASA DE POCOS DE CALDAS,rede credenciada,pocos de caldas,3
DUCLIN LABORATORIO DE ANALISE CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de clinicas,3
HOSPITAL SANTA MARIA,rede propria,HOSPITAL SANTA MARIA DE SUZANO,rede credenciada,hospital santa maria,3
INST NEFRO DE MOGI DAS CRUZES,rede credenciada,PA MOGI DAS CRUZES,rede propria,mogi das cruzes,3
INST NEFRO DE MOGI DAS CRUZES,rede credenciada,NOSSO MEDICO MOGI DAS CRUZES,rede propria,mogi das cruzes,3
INST NEFRO DE MOGI DAS CRUZES,rede credenciada,PRONTO ATEND MOGI DAS CRUZES,rede propria,mogi das cruzes,3
CLINICA BARAO DE IPANEMA LTDA,rede credenciada,CLINICA BARAO DE STUDART,rede propria,clinica barao de,3
CLINICA BARAO DE IPANEMA LTDA,rede credenciada,CLINICA BARAO DE ITAMARACA,rede propria,clinica barao de,3
CLINICA BARAO DE IPANEMA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE FISIOTERAPIA ROSSI RODRIGUES ALVES,rede credenciada,CLINICA RODRIGUES DE ABREU,rede propria,clinica de rodrigues,3
SIAPO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FABUENO PSI CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE PSICOLOGIA GIRASSOL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
MERAKI CLINICA DE PSICOLOGIA E SAUDE LTDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude,3
MERAKI CLINICA DE PSICOLOGIA E SAUDE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
KELLI MIRANDA FERREIRA CLINICA DE PSICOLOGIA,rede credenciada,CLINICA JOSE DE ASSIS FERREIRA,rede propria,ferreira clinica de,3
CLINICA DE ACUPUNTURA PIETROBON LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINICA DE CORACAO C.V.A.P. LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
FLUTUA CLINICA DE PSICOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CLINED CLINICA DE NEFROLOGIA DE DIADEMA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
NOTRE DAME INTERMEDICA SISTEMA DE SAUDE SA,rede propria,OMEGHA SISTEMA DE SAUDE LTDA,rede credenciada,sistema de saude,3
NOTRE DAME INTERMEDICA SISTEMA DE SAUDE SA,rede propria,AME SISTEMA DE SAUDE 24 HORAS,rede credenciada,sistema de saude,3
LAB ELETIVO UN AV SANTO ANDRE,rede credenciada,HOSP SANTO ANDRE ELETIVO,rede propria,eletivo santo andre,3
NUCLEO DE TERAPIA GRAHAM BELL,rede credenciada,NUCLEO DE TERAPIA REPUBLICA,rede propria,nucleo de terapia,3
CLINICA MEDICA DE NEFROLOGIA DE JUNDIAI LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ASSIS ASSIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINICA JOSE DE ASSIS FERREIRA,rede propria,assis clinica de,3
ASSIS ASSIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
CTN CLINICA DE NEFROLOGIA LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
UM UNIDADE MEDICA DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
LABORATORIOS FREEMAN DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas,3
EXITO SERVICOS DE PSICOLOGIA E INSTITUTO DE A,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de e instituto,3
HOSPITAL E MATERNIDADE PRESIDENTE PRUDENTE LT,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade,3
KAZON E ANDRADE INSTITUTO DE FISIOTERAPIA LTD,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,e instituto de,3
CLINICA DE PSICOLOGIA VIVER E CONVIVER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
ASSOCIACAO HOSPITAL BENEFICIENTE S CORACAO DE,rede credenciada,HOSPITAL DO CORACAO DE LONDRIN,rede propria,hospital coracao de,3
AMPLA VISAO CLINICA DE ORTOPTICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
INSTITUTO SINAI SERVICOS MEDICOS S.A.,rede credenciada,INSTITUTO HERMES PARDINI S/A,rede propria,instituto s a,3
RENALCLASS CLINICA DE NEFROLOGIA LTDA.,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
INEDI INSTITUTO DE NEFROLOGIA E DIALISE LTDA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
HEMOMED INSTITUTO DE ONCOLOGIA E HEMATOLOGIA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e,3
CENTRO CLINICO RODRIGUES PACHECO,rede credenciada,CENTRO CLIN RODRIGUES PACHECO,rede propria,centro rodrigues pacheco,3
CLINICA DE FISIOTERAPIA CORPO ATIVO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
SOC BENEF E HOSPITALAR SANTA CASA DE MIS DE S,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,e casa de,3
CLINICA TRICIS DE INTERVENCAO COMPORTAMENTAL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
QUALIVIDA TABOÃO DA SERRA,rede propria,BIOCLINIC TABOAO DA SERRA,rede credenciada,taboao da serra,3
QUALIVIDA TABOÃO DA SERRA,rede propria,INEDI TABOAO DA SERRA,rede credenciada,taboao da serra,3
CLIFI CLINICA FISIOTERAPICA DE JEQUIE LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda,3
